,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,sample_options,finished,iter_count,final_distance
0,45.44498870000001,17.55444,10.356111899999998,22.554437899999996,35.44332453489068,4.5,0.1,10,True,275,301.80606933494363
1,23.898889600000008,24.8033253,13.117221400000002,12.813333399999998,16.12464805621993,4.5,0.1,10,True,212,223.39098153952256
2,4.4005573,9.0488867,4.0005575,43.559986900000006,34.5134182145791,4.5,0.1,10,False,,
3,44.911655300000014,45.5099863,9.778334300000001,32.3544348,37.515580493418916,4.5,0.1,10,True,201,402.3045820703583
4,45.6005441,6.465555199999999,4.4005573,9.0488867,41.280897688386894,4.5,0.1,10,True,445,307.13969788146017
5,48.02832029999999,46.96887810000001,2.0016664000000004,19.2611093,53.72311719459918,4.5,0.1,10,True,1461,442.9775339779933
6,23.987778499999997,13.336662500000001,10.0005564,11.3544415,14.126980645826952,4.5,0.1,10,True,255,102.99678063174574
7,37.0905432,14.2611115,23.832222999999995,8.425553200000001,14.485744551055255,4.5,0.1,10,True,196,131.10638232605783
8,23.8766673,27.269991299999997,39.8449895,15.248885199999997,19.987353645504697,4.5,0.1,10,True,154,132.93183326983234
9,6.748333800000001,44.531101,23.987778499999997,13.336662500000001,35.641148226377894,4.5,0.1,10,True,240,291.37195994935917
10,42.592765799999995,16.219999299999998,37.2460987,3.1722266,14.100752515702403,4.5,0.1,10,True,107,250.3710856410789
11,42.65943239999999,30.3311058,42.592765799999995,16.219999299999998,14.111263979172733,4.5,0.1,10,True,50,137.42788064525533
12,37.157209800000004,28.3722181,37.2460987,3.1722266,25.200148270131578,4.5,0.1,10,True,160,124.42329856133745
13,23.9211119,10.803329999999999,12.894999299999997,33.8133267,25.515389614934154,4.5,0.1,10,True,194,225.73854921428847
14,13.472776900000001,24.013329700000003,37.157209800000004,28.3722181,24.08219819448086,4.5,0.1,10,True,140,234.10249690542264
15,23.854445300000002,38.781099499999996,23.987778499999997,13.336662500000001,25.44478634198352,4.5,0.1,10,True,452,285.25187628554875
16,48.717209100000005,7.924446999999999,23.810000900000002,33.78110100000001,35.90174893224373,4.5,0.1,10,True,381,327.8982340135341
17,9.778334300000001,32.3544348,23.8544452,5.9588871999999995,29.9142412769063,4.5,0.1,10,False,,
18,9.600556600000003,45.8655417,48.5616536,19.013331899999997,47.31815983939596,4.5,0.1,10,True,539,342.808833050542
19,9.778334300000001,32.3544348,23.8766673,27.269991299999997,14.987146462338362,4.5,0.1,10,True,90,182.70655259031486
20,4.0005575,43.559986900000006,7.148333600000001,10.0200008,33.68737392501714,4.5,0.1,10,True,476,267.5680491029611
21,48.02832029999999,46.96887810000001,10.0005564,11.3544415,52.1008533669993,4.5,0.1,10,True,377,360.75399352081223
22,42.65943239999999,30.3311058,48.628320300000006,33.124438500000004,6.590169219045583,4.5,0.1,10,True,320,129.7660409176211
23,10.0005564,11.3544415,4.756112699999999,20.248883,10.325467510935859,4.5,0.1,10,True,42,54.752832910571826
24,4.0005575,43.559986900000006,9.778334300000001,32.3544348,12.607422520738837,4.5,0.1,10,True,4,69.51599307923523
25,4.178335199999999,30.04888,23.787778600000003,3.4255547,33.06556699177293,4.5,0.1,10,False,,
26,23.987778499999997,13.336662500000001,23.810000900000002,33.78110100000001,20.445211430927884,4.5,0.1,10,True,175,261.96456393126914
27,4.756112699999999,20.248883,23.9211119,10.803329999999999,21.36622722456657,4.5,0.1,10,False,,
28,2.0016664000000004,19.2611093,23.787778600000003,3.4255547,26.93324106528158,4.5,0.1,10,True,519,353.338439456136
29,9.600556600000003,45.8655417,36.557209799999995,42.2166577,27.2024908085735,4.5,0.1,10,True,262,351.4290768185705
30,23.854445300000002,38.781099499999996,40.000545,4.1600003,38.20100843352935,4.5,0.1,10,True,272,394.56877885301793
