,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,509,493.88535715140944,4.292640701998607
1,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,432,292.60011888159653,4.217610383999272
2,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,515,489.41353128805935,4.65728906500226
3,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,216,451.52139884792507,2.309194956000283
4,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,119,392.6069660541181,1.34412621699812
5,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,414,478.8238113593837,3.904473198999767
6,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,150,339.5427562119104,1.5614369819995773
7,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,460,659.2800078834263,4.6517689200009045
8,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,531,344.3897533099431,4.519159363000654
9,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,861,373.9058956139139,7.510324028000468
10,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,262,443.2371010329499,2.553849910000281
11,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,832,483.0028357323449,8.438780793003389
12,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,1295,514.7874103693764,11.783821719000116
13,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,233,433.88261843586645,2.5598090959974797
14,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,1534,339.4532698913188,15.99243873999876
