,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,sample_options,finished,iter_count,final_distance
0,23.965556299999996,15.8033285,1.4238888,29.0611063,26.151394721404994,3.0,0.3,1,False,,
1,1.4238888,29.0611063,37.2460987,3.1722266,44.198018216213384,3.0,0.3,1,True,585,757.9640484865201
2,23.9211119,10.803329999999999,4.0005575,43.559986900000006,38.338323631422355,3.0,0.3,1,True,1216,503.5053870189191
3,13.472776900000001,24.013329700000003,23.810000900000002,33.78110100000001,14.222079882889133,3.0,0.3,1,True,74,160.21981066826373
4,1.2461110999999998,42.57221319999999,42.05943239999999,44.1755455,40.844802239712905,3.0,0.3,1,True,420,525.443749692698
5,42.7483213,5.1311143999999995,45.6005441,6.465555199999999,3.1489533419129088,3.0,0.3,1,True,230,65.65937006556081
6,23.832222899999998,22.2699928,48.02832029999999,46.96887810000001,34.57580171815027,3.0,0.3,1,True,132,256.5630756892239
7,36.557209799999995,42.2166577,23.9433349,48.71442879999999,14.18911093976099,3.0,0.3,1,False,,
8,6.748333800000001,44.531101,23.810000900000002,33.78110100000001,20.165886646295082,3.0,0.3,1,True,25,235.86911308396392
9,39.8449895,15.248885199999997,37.0905432,14.2611115,2.926204248167814,3.0,0.3,1,True,147,89.08332435347279
10,45.51165530000001,31.665546599999995,39.9116561,29.359991799999996,6.056036160377822,3.0,0.3,1,True,118,164.38327442355103
11,12.894999299999997,33.8133267,23.965557099999998,46.2477628,16.64849696303315,3.0,0.3,1,True,111,99.52980697129462
12,36.557209799999995,42.2166577,1.2461110999999998,42.57221319999999,35.31288873930765,3.0,0.3,1,False,,
13,23.987778499999997,13.336662500000001,48.5616536,19.013331899999997,25.221021250284384,3.0,0.3,1,True,32,210.6449839295045
14,44.911655300000014,45.5099863,39.8449895,15.248885199999997,30.682329476643577,3.0,0.3,1,True,88,390.71982317459225
15,12.717221600000002,47.3244336,48.628320300000006,33.124438500000004,38.61666571159615,3.0,0.3,1,True,217,474.112346932837
16,4.0005575,43.559986900000006,23.810000900000002,33.78110100000001,22.09164224911816,3.0,0.3,1,True,48,282.6947306024846
17,39.8449895,15.248885199999997,6.9261114,31.019994000000008,36.501786369218934,3.0,0.3,1,True,32,297.5426331516055
18,4.0005575,43.559986900000006,23.832222899999998,22.2699928,29.095683551269115,3.0,0.3,1,True,277,443.9779458385482
19,48.5616536,19.013331899999997,1.2461110999999998,42.57221319999999,52.85623378729131,3.0,0.3,1,True,1795,1012.0003297322714
20,10.0005564,11.3544415,1.6461109999999999,8.061113,8.980131989591992,3.0,0.3,1,False,,
21,23.8544452,5.9588871999999995,6.748333800000001,44.531101,42.19519788627754,3.0,0.3,1,True,172,504.93332127582266
22,23.898889600000008,24.8033253,40.000545,4.1600003,26.180339449212152,3.0,0.3,1,True,100,325.17935114780255
23,37.157209800000004,28.3722181,10.0005564,11.3544415,32.048222170585994,3.0,0.3,1,True,65,254.51069483673925
24,12.717221600000002,47.3244336,9.778334300000001,32.3544348,15.255750477577388,3.0,0.3,1,True,1405,225.06996901234018
25,2.0016664000000004,19.2611093,42.7483213,5.1311143999999995,43.12709868996198,3.0,0.3,1,False,,
26,23.787778600000003,3.4255547,48.717209100000005,7.924446999999999,25.33212460456741,3.0,0.3,1,True,1115,205.86621231354866
27,23.898890499999997,43.71443030000001,23.810000900000002,33.78110100000001,9.93372701171251,3.0,0.3,1,True,813,178.64693809187924
28,39.9116561,29.359991799999996,6.748333800000001,44.531101,36.46873318792418,3.0,0.3,1,True,298,324.4117762471228
29,42.05943239999999,44.1755455,23.898889600000008,24.8033253,26.553497514789257,3.0,0.3,1,True,1553,388.2893271484923
30,37.0905432,14.2611115,7.148333600000001,10.0200008,30.24108026674951,3.0,0.3,1,True,561,396.59822039753146
31,23.832222999999995,8.425553200000001,10.0005564,11.3544415,14.138365803989947,3.0,0.3,1,True,157,134.74621912798648
32,23.810000900000002,33.78110100000001,23.987778499999997,13.336662500000001,20.445211430927884,3.0,0.3,1,False,,
33,42.65943239999999,30.3311058,23.9211119,10.803329999999999,27.063973892534438,3.0,0.3,1,True,35,205.22159093754613
34,10.356111899999998,22.554437899999996,42.05943239999999,44.1755455,38.374116596691806,3.0,0.3,1,False,,
35,42.65943239999999,30.3311058,45.51165530000001,31.665546599999995,3.1489534324897734,3.0,0.3,1,True,107,23.986780559605034
36,23.987778499999997,13.336662500000001,37.157209800000004,28.3722181,19.987542444385483,3.0,0.3,1,True,39,187.46657119132084
37,23.965557099999998,46.2477628,4.4005573,9.0488867,42.030293840004866,3.0,0.3,1,True,127,350.64832662104527
38,23.787778600000003,3.4255547,37.2460987,3.1722266,13.460704106409645,3.0,0.3,1,True,289,122.3377949484515
39,39.9116561,29.359991799999996,23.965556299999996,15.8033285,20.929912055742783,3.0,0.3,1,True,13,185.09302255082002
