,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,175,404.51564609653025,1.8666550399975677
1,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,668,440.31048397561415,6.34540953800024
2,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,1078,458.884431951235,10.322325585999351
3,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,339,449.0531896519017,3.590635246000602
4,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,848,405.94501722337986,7.801085353999952
5,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,713,426.6615143456424,7.016264237001451
6,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,342,447.4824806848257,3.4201073149997683
7,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,403,497.3535705748344,4.545236509999086
8,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,225,336.30938081640204,2.5398151429981226
9,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,1920,646.5787765480775,17.546115047000058
10,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,1284,379.61284610237084,12.42068894499971
11,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,204,393.61440101232756,2.147001421999448
12,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,618,491.3361668268256,6.450898897997831
13,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,387,426.45592749636364,4.171019239001907
14,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,462,399.7485422298967,4.648530487000244
