,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,557,496.68791789823393,5.656073354999535
1,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,1221,474.7328791895176,11.310557028999028
2,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,533,428.3586924869633,5.5101091180004005
3,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,422,370.9956115001066,4.397516451001138
4,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,518,377.81363540744366,5.259845576998487
5,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,679,446.2581907477168,6.709070961998805
6,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,748,374.3306923612403,7.15789688500081
7,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,False,,,18.208187002997875
8,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,1283,474.10213649390755,13.002081683000142
9,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,581,513.6007059937641,6.050137890000769
10,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,696,458.38317123655764,6.961890619000769
11,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,1010,411.0999420016994,9.698270187996968
12,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,False,,,25.63894520100075
13,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,720,352.1045554342824,7.59581992600215
14,14.0,2.5,22.0,20.5,19.697715603592208,3.0,0.3,True,508,543.6886614878608,4.9713546720013255
