,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance
0,23.832222999999995,8.425553200000001,23.832222899999998,22.2699928,13.8444396,2.5,0.3,True,213,33.882746478542735
1,4.0005575,43.559986900000006,42.7483213,5.1311143999999995,54.57258873392252,2.5,0.3,True,541,67.5977235881412
2,42.7483213,5.1311143999999995,48.5616536,19.013331899999997,15.050275583773523,2.5,0.3,True,163,29.92640206349892
3,48.02832029999999,46.96887810000001,23.854445300000002,38.781099499999996,25.5228515436313,2.5,0.3,True,106,32.45343138738506
4,42.592765799999995,16.219999299999998,37.157209800000004,28.3722181,13.312463738625148,2.5,0.3,True,31,14.971266327422903
5,48.02832029999999,46.96887810000001,10.0005564,11.3544415,52.1008533669993,2.5,0.3,True,391,67.91326057817152
6,23.898889600000008,24.8033253,23.9433349,48.71442879999999,23.911144806813496,2.5,0.3,True,1353,54.651873089600784
7,23.898889600000008,24.8033253,10.356111899999998,22.554437899999996,13.728230853591306,2.5,0.3,True,280,26.995423987606635
8,23.854445300000002,38.781099499999996,48.5616536,19.013331899999997,31.641914889386804,2.5,0.3,False,,
9,10.356111899999998,22.554437899999996,42.65943239999999,30.3311058,33.22621072214842,2.5,0.3,True,425,52.15090338004893
10,23.9433349,48.71442879999999,39.31165610000001,43.204431400000004,16.326217193654394,2.5,0.3,True,413,29.902202187279993
11,42.05943239999999,44.1755455,23.965556299999996,15.8033285,33.65072138628294,2.5,0.3,True,173,40.25557311535965
12,48.5616536,19.013331899999997,9.778334300000001,32.3544348,41.01378893145744,2.5,0.3,True,400,48.58712000075725
13,23.965556299999996,15.8033285,12.894999299999997,33.8133267,21.14041786375691,2.5,0.3,True,379,22.547914683095975
14,6.9261114,31.019994000000008,10.0005564,11.3544415,19.904425819105697,2.5,0.3,True,756,40.143566525728424
15,45.44498870000001,17.55444,23.854445300000002,38.781099499999996,30.27742786030914,2.5,0.3,False,,
16,1.4238888,29.0611063,42.65943239999999,30.3311058,41.25509610602671,2.5,0.3,True,1086,68.01099669346839
