,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,1293,367.3249286166045,9.69943530299497
1,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,528,244.2063012987714,3.287673400998756
2,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,669,260.55711598713873,6.476125338005659
3,47.0,2.5,32.0,2.5,15.0,3.0,0.3,False,,,16.880784787994344
4,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,106,294.6221365026228,0.9045495259997551
5,47.0,2.5,32.0,2.5,15.0,3.0,0.3,False,,,18.112364997999975
6,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,543,221.88133100928385,3.6867217699982575
7,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,727,276.0147884324054,7.748374693001097
8,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,229,231.5273295438857,1.5064402599964524
9,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,54,206.25278912542507,0.6467475430035847
10,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,108,201.50565469127366,1.0099466710016713
11,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,537,292.1105897042445,5.3779261900053825
12,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,480,488.6352562962711,3.5613178109997534
13,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,198,242.8415643478468,2.013109731997247
14,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,493,292.7097302192937,4.655546294998203
