,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,1899,439.19279122873905,20.167473321002035
1,47.0,2.5,32.0,2.5,15.0,3.0,0.3,False,,,22.88872248199914
2,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,794,404.35055123054303,8.655427359000896
3,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,806,173.25268653896686,6.666579791999538
4,47.0,2.5,32.0,2.5,15.0,3.0,0.3,False,,,15.765782273003424
5,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,1034,331.02260089301086,10.14555478499824
6,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,696,255.4482319971979,6.262058341999364
7,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,80,295.1072355181752,0.8096702650000225
8,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,151,242.12611686988234,1.5747544059995562
9,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,118,313.71060051856114,1.1196850330015877
10,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,516,314.7438597155524,5.316541767002491
11,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,104,199.0048855942575,0.8765413180008181
12,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,55,248.91523241435573,0.6943544309979188
13,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,509,353.4098333631292,4.83257054000569
14,47.0,2.5,32.0,2.5,15.0,3.0,0.3,True,195,242.31125269666506,1.4000603610038524
