,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,346,492.51977073130433,2.980607011995744
1,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,13.068322937004268
2,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,537,564.9067739495423,4.577521605999209
3,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,371,546.3808480838195,3.6671341490000486
4,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,371,559.9906671321714,2.745698769002047
5,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,524,723.7829698067646,4.863460446998943
6,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,458,482.2836979705064,3.4935586330029764
7,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,767,739.1899923294162,6.293620057003864
8,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,475,491.90495992375963,3.909695822003414
9,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1402,977.3407824968388,11.759041441997397
10,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,17.96683616300288
11,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,20.677008788996318
12,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,14.915853568003513
13,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,15.868527873994026
14,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,26.09955980799714
