,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,592,595.2255256700219,5.475337813993974
1,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,436,604.1117494905518,5.1397179500054335
2,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,876,585.2700409470189,5.7527838250025525
3,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1901,621.7062262420415,21.860702172001766
4,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,337,371.3227320874522,2.7608235549996607
5,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,18.326218074995268
6,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,503,809.1360110030198,4.69789889799722
7,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1779,527.5473530726828,15.893103574999259
8,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,35.72191464199568
9,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1133,982.3415151892578,8.562339992000489
10,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,548,532.0061353575281,4.703768778999802
11,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,18.125147439997818
12,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,92,436.196966262663,0.9673252319989842
13,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,199,418.5729245751631,1.997301919000165
14,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,16.20062648699968
