,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,25,119.32627095867598,0.4071271189968684
1,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,31,156.54517777874327,0.5437282929997309
2,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,20,147.76519416224772,0.34339241899579065
3,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,36,188.88355356302998,0.5436690520000411
4,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,29,186.74566346131803,0.4597744260026957
5,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,16,132.62973460785238,0.34027879600034794
6,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,32,86.33644716727943,0.48045795000507496
7,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,776,214.8774524228369,8.30458890299633
8,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,21,94.04113903268164,0.37973713300016243
9,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,25,121.23340840300682,0.437210858995968
10,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,21,78.02572412052238,0.3699095740012126
11,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,25,101.06665279854114,0.4120876099987072
12,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,18,142.66988743565747,0.3425180839985842
13,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,27,78.02572412052238,0.5108192420011619
14,46.0,14.5,32.0,2.5,18.439088914585774,3.0,0.3,True,30,97.85341683848712,0.502511072998459
