,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,sample_options,finished,iter_count,final_distance
0,23.9211119,10.803329999999999,23.832222899999998,22.2699928,11.467007326378791,1.0,0.1,6,True,1892,654.5049350363261
1,39.31165610000001,43.204431400000004,9.600556600000003,45.8655417,29.830034219351248,1.0,0.1,6,False,,
2,10.356111899999998,22.554437899999996,23.8544452,5.9588871999999995,21.391991607004694,1.0,0.1,6,False,,
3,23.787778600000003,3.4255547,37.157209800000004,28.3722181,28.303316155610336,1.0,0.1,6,True,282,805.8315326989217
4,42.592765799999995,16.219999299999998,1.2461110999999998,42.57221319999999,49.030450052109295,1.0,0.1,6,False,,
5,23.8766673,27.269991299999997,12.894999299999997,33.8133267,12.783280886342022,1.0,0.1,6,True,194,213.59949224710493
6,39.9116561,29.359991799999996,42.592765799999995,16.219999299999998,13.410732721350099,1.0,0.1,6,False,,
7,42.65943239999999,30.3311058,45.44498870000001,17.55444,13.076792912077465,1.0,0.1,6,True,176,275.16383270252675
8,23.898889600000008,24.8033253,39.9116561,29.359991799999996,16.648480428427824,1.0,0.1,6,False,,
9,39.8449895,15.248885199999997,13.117221400000002,12.813333399999998,26.83850778597537,1.0,0.1,6,True,513,885.8691618733969
10,4.4005573,9.0488867,45.6005441,6.465555199999999,41.280897688386894,1.0,0.1,6,False,,
11,23.898889600000008,24.8033253,23.898890499999997,43.71443030000001,18.91110500000003,1.0,0.1,6,False,,
12,42.05943239999999,44.1755455,44.911655300000014,45.5099863,3.1489534324897828,1.0,0.1,6,True,203,103.40321548202422
13,1.6461109999999999,8.061113,37.0905432,14.2611115,35.98260351031313,1.0,0.1,6,True,606,1181.8671560940977
14,23.832222899999998,22.2699928,23.810000900000002,33.78110100000001,11.511129649577898,1.0,0.1,6,True,614,621.8106351295312
15,23.854445300000002,38.781099499999996,13.117221400000002,12.813333399999998,28.100050770470865,1.0,0.1,6,False,,
16,48.02832029999999,46.96887810000001,23.965556299999996,15.8033285,39.37395196306508,1.0,0.1,6,True,459,1223.8789866878353
17,23.810000900000002,33.78110100000001,42.05943239999999,44.1755455,21.00205291243625,1.0,0.1,6,True,557,423.44768459086197
18,4.756112699999999,20.248883,42.592765799999995,16.219999299999998,38.05054824411686,1.0,0.1,6,False,,
19,23.8544452,5.9588871999999995,13.472776900000001,24.013329700000003,20.82647187300411,1.0,0.1,6,True,816,613.0524375595356
20,42.65943239999999,30.3311058,4.0005575,43.559986900000006,40.859661081460125,1.0,0.1,6,True,924,967.9695849514537
21,48.628320300000006,33.124438500000004,4.178335199999999,30.04888,44.55625921772546,1.0,0.1,6,False,,
22,1.4238888,29.0611063,9.600556600000003,45.8655417,18.688149866274355,1.0,0.1,6,False,,
23,9.778334300000001,32.3544348,45.6005441,6.465555199999999,44.19801807658927,1.0,0.1,6,False,,
24,10.356111899999998,22.554437899999996,10.0005564,11.3544415,11.205638717788162,1.0,0.1,6,True,96,142.57656115364094
25,39.8449895,15.248885199999997,10.356111899999998,22.554437899999996,30.38033907579471,1.0,0.1,6,True,368,810.8225952158333
26,37.0905432,14.2611115,45.6005441,6.465555199999999,11.540832437240848,1.0,0.1,6,False,,
27,42.65943239999999,30.3311058,37.2460987,3.1722266,27.693120104960155,1.0,0.1,6,True,538,688.2851790114336
28,4.4005573,9.0488867,48.628320300000006,33.124438500000004,50.35600475076088,1.0,0.1,6,True,1441,1220.1280967251737
29,44.911655300000014,45.5099863,45.51165530000001,31.665546599999995,13.857435210273806,1.0,0.1,6,False,,
30,10.356111899999998,22.554437899999996,23.832222999999995,8.425553200000001,19.525136446269386,1.0,0.1,6,False,,
31,13.117221400000002,12.813333399999998,48.628320300000006,33.124438500000004,40.909401553540576,1.0,0.1,6,False,,
32,42.592765799999995,16.219999299999998,23.965557099999998,46.2477628,35.33609323008541,1.0,0.1,6,False,,
33,39.8449895,15.248885199999997,23.9433349,48.71442879999999,37.05138630957284,1.0,0.1,6,False,,
34,36.557209799999995,42.2166577,45.44498870000001,17.55444,26.21483541160384,1.0,0.1,6,False,,
35,6.9261114,31.019994000000008,4.756112699999999,20.248883,10.987525951383363,1.0,0.1,6,True,99,321.82993340031487
36,12.717221600000002,47.3244336,23.987778499999997,13.336662500000001,35.80773711339677,1.0,0.1,6,False,,
37,9.778334300000001,32.3544348,13.117221400000002,12.813333399999998,19.82429849935751,1.0,0.1,6,False,,
38,13.472776900000001,24.013329700000003,48.02832029999999,46.96887810000001,41.4854526552866,1.0,0.1,6,True,947,1006.179370293384
39,42.7483213,5.1311143999999995,23.8766673,27.269991299999997,29.090706335341356,1.0,0.1,6,False,,
40,4.178335199999999,30.04888,23.9211119,10.803329999999999,27.571152072928744,1.0,0.1,6,False,,
41,23.9433349,48.71442879999999,39.31165610000001,43.204431400000004,16.326217193654394,1.0,0.1,6,False,,
42,23.8544452,5.9588871999999995,48.717209100000005,7.924446999999999,24.940337890143336,1.0,0.1,6,False,,
43,23.8544452,5.9588871999999995,42.65943239999999,30.3311058,30.783641485021707,1.0,0.1,6,True,1118,806.2943075724525
44,44.911655300000014,45.5099863,9.778334300000001,32.3544348,37.515580493418916,1.0,0.1,6,False,,
45,23.810000900000002,33.78110100000001,23.832222999999995,8.425553200000001,25.35555753794054,1.0,0.1,6,False,,
46,7.503888999999999,21.2199971,4.178335199999999,30.04888,9.434430631395136,1.0,0.1,6,True,124,197.80622148614927
47,39.9116561,29.359991799999996,36.557209799999995,42.2166577,13.28706769922569,1.0,0.1,6,True,839,343.91263402506513
48,45.6005441,6.465555199999999,10.356111899999998,22.554437899999996,38.74302708404129,1.0,0.1,6,False,,
49,13.117221400000002,12.813333399999998,23.787778600000003,3.4255547,14.21236010937823,1.0,0.1,6,False,,
50,23.898890499999997,43.71443030000001,10.0005564,11.3544415,35.218355525085904,1.0,0.1,6,False,,
51,23.965556299999996,15.8033285,4.4005573,9.0488867,20.698107882112996,1.0,0.1,6,True,1577,386.21857254605135
52,37.157209800000004,28.3722181,45.51165530000001,31.665546599999995,8.980132082624538,1.0,0.1,6,False,,
53,23.898890499999997,43.71443030000001,23.965557099999998,46.2477628,2.5342095397010365,1.0,0.1,6,False,,
54,7.148333600000001,10.0200008,23.9211119,10.803329999999999,16.791060018251482,1.0,0.1,6,False,,
55,1.2461110999999998,42.57221319999999,4.178335199999999,30.04888,12.862029879099289,1.0,0.1,6,True,76,390.76550277928374
56,23.965557099999998,46.2477628,4.756112699999999,20.248883,32.32560138669564,1.0,0.1,6,False,,
57,13.472776900000001,24.013329700000003,23.987778499999997,13.336662500000001,14.985208745545,1.0,0.1,6,True,1565,441.6749026108814
58,42.65943239999999,30.3311058,23.898890499999997,43.71443030000001,23.04498442294887,1.0,0.1,6,True,612,839.770680586044
59,1.6461109999999999,8.061113,23.9433349,48.71442879999999,46.36656423740345,1.0,0.1,6,False,,
60,7.503888999999999,21.2199971,37.157209800000004,28.3722181,30.50366698776647,1.0,0.1,6,True,1371,884.7524144409879
61,9.778334300000001,32.3544348,13.117221400000002,12.813333399999998,19.82429849935751,1.0,0.1,6,True,1357,536.82292680776
62,40.000545,4.1600003,23.854445300000002,38.781099499999996,38.20100843352935,1.0,0.1,6,False,,
63,1.4238888,29.0611063,23.832222899999998,22.2699928,23.4147957434419,1.0,0.1,6,False,,
64,1.4238888,29.0611063,44.911655300000014,45.5099863,46.49463935135881,1.0,0.1,6,False,,
65,1.6461109999999999,8.061113,23.9211119,10.803329999999999,22.443159741223823,1.0,0.1,6,False,,
66,6.748333800000001,44.531101,23.898890499999997,43.71443030000001,17.169989695749766,1.0,0.1,6,True,512,781.5081295519259
67,23.965556299999996,15.8033285,36.557209799999995,42.2166577,29.261129460286302,1.0,0.1,6,True,355,555.5989266893904
68,23.832222899999998,22.2699928,6.748333800000001,44.531101,28.060937352006007,1.0,0.1,6,False,,
69,4.756112699999999,20.248883,9.600556600000003,45.8655417,26.070708460886387,1.0,0.1,6,False,,
70,23.965557099999998,46.2477628,23.8766673,27.269991299999997,18.97797967389459,1.0,0.1,6,True,234,756.6872873373547
71,23.8766673,27.269991299999997,48.628320300000006,33.124438500000004,25.434600021427446,1.0,0.1,6,False,,
72,23.898889600000008,24.8033253,4.756112699999999,20.248883,19.677114933526287,1.0,0.1,6,True,498,512.7447015869949
73,39.8449895,15.248885199999997,10.0005564,11.3544415,30.09745635087532,1.0,0.1,6,True,1738,1326.263702086071
74,23.787778600000003,3.4255547,23.832222899999998,22.2699928,18.844490510505562,1.0,0.1,6,True,502,681.207467911236
75,1.4238888,29.0611063,48.717209100000005,7.924446999999999,51.80170374961299,1.0,0.1,6,False,,
76,6.748333800000001,44.531101,23.8766673,27.269991299999997,24.317189734067885,1.0,0.1,6,True,342,798.408376110325
77,2.0016664000000004,19.2611093,23.854445300000002,38.781099499999996,29.301432781698253,1.0,0.1,6,False,,
78,42.65943239999999,30.3311058,23.8766673,27.269991299999997,19.030572423967914,1.0,0.1,6,True,218,681.7049675269619
79,1.4238888,29.0611063,42.7483213,5.1311143999999995,47.753044235746074,1.0,0.1,6,False,,
80,44.911655300000014,45.5099863,23.876667500000003,36.314433500000014,22.957110076046963,1.0,0.1,6,False,,
81,12.894999299999997,33.8133267,1.4238888,29.0611063,12.416520238512332,1.0,0.1,6,False,,
82,9.600556600000003,45.8655417,48.628320300000006,33.124438500000004,41.05486633976644,1.0,0.1,6,True,701,1214.6175196734823
83,23.832222999999995,8.425553200000001,48.02832029999999,46.96887810000001,45.50866971136409,1.0,0.1,6,True,1387,995.0396153296037
84,45.51165530000001,31.665546599999995,9.600556600000003,45.8655417,38.616665711596156,1.0,0.1,6,False,,
85,6.748333800000001,44.531101,7.148333600000001,10.0200008,34.5134182145791,1.0,0.1,6,True,1377,1136.2353072250035
86,4.178335199999999,30.04888,23.854445300000002,38.781099499999996,21.526750011636736,1.0,0.1,6,False,,
87,6.748333800000001,44.531101,9.778334300000001,32.3544348,12.547991981836086,1.0,0.1,6,True,45,439.0081946072691
88,42.65943239999999,30.3311058,12.894999299999997,33.8133267,29.967437997946575,1.0,0.1,6,True,963,970.97163790069
89,4.178335199999999,30.04888,48.02832029999999,46.96887810000001,47.00114391133715,1.0,0.1,6,True,1786,1522.1161065039203
90,40.000545,4.1600003,4.178335199999999,30.04888,44.19801813516403,1.0,0.1,6,False,,
91,48.02832029999999,46.96887810000001,6.748333800000001,44.531101,41.3519049455943,1.0,0.1,6,True,850,1534.5884561137364
92,1.2461110999999998,42.57221319999999,23.832222999999995,8.425553200000001,40.94052808544268,1.0,0.1,6,False,,
93,23.810000900000002,33.78110100000001,6.748333800000001,44.531101,20.165886646295082,1.0,0.1,6,True,1707,417.77478787005504
94,45.51165530000001,31.665546599999995,23.987778499999997,13.336662500000001,28.270572418202136,1.0,0.1,6,True,491,776.7137921713829
95,7.148333600000001,10.0200008,6.748333800000001,44.531101,34.5134182145791,1.0,0.1,6,True,525,994.2742860885835
96,13.472776900000001,24.013329700000003,9.600556600000003,45.8655417,22.19263975611455,1.0,0.1,6,True,400,380.10095281462884
97,45.6005441,6.465555199999999,23.832222999999995,8.425553200000001,21.856381120229155,1.0,0.1,6,True,812,891.249663142587
98,9.600556600000003,45.8655417,45.6005441,6.465555199999999,53.37001064455898,1.0,0.1,6,True,1892,1431.3394887682744
99,4.178335199999999,30.04888,4.0005575,43.559986900000006,13.512276439365982,1.0,0.1,6,True,239,209.89408207105583
