,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,False,,,20.716221380000206
1,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,121,525.633802351704,1.2725363300014578
2,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,193,478.4673405151085,1.6211368889998994
3,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,88,523.2855965897724,0.9141860299969267
4,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,594,481.6381996772471,5.1026926769991405
5,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,802,464.5686937419091,6.348485594000522
6,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,799,625.1198250932198,4.907653654001479
7,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,367,669.2879081272548,2.8676436570021906
8,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,982,663.3117912765103,9.381252783998207
9,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,False,,,22.46877912099808
10,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,863,375.11568515461875,4.429701528999431
11,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,False,,,18.47681095700318
12,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,168,657.1890401690652,1.7474991229973966
13,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,1544,553.8231129665849,12.097035500999482
14,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,False,,,20.61697996499788
