,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,296,672.9342356202742,2.6503443159999733
1,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,1226,679.6489707884823,11.939069459000166
2,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,97,421.7371164507452,0.7913994880000246
3,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,85,474.29284112340173,0.9523626500013052
4,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,False,,,18.4874998660016
5,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,302,435.2947953147797,2.139120208001259
6,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,217,513.1745357075447,1.6821674899983918
7,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,560,421.8753540507134,5.605941555000754
8,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,252,402.73105881530836,1.839912089999416
9,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,False,,,19.578748715000984
10,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,286,456.6911260484888,2.6644781720024184
11,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,1276,549.9982432143361,13.319244967002305
12,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,227,689.4641212312602,1.8569145370020124
13,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,260,495.7348608995815,2.6920746139985567
14,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,False,,,19.266993675002595
