,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,745,537.242815485715,7.17136017500161
1,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,1188,524.3737933948788,9.621997458998521
2,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,1678,623.6774492038845,14.39238459400076
3,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,False,,,32.59325678599998
4,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,1383,545.6145452715322,12.309129567001946
5,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,819,622.1180908601332,7.507615250997333
6,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,873,641.0786511968473,8.440236575999734
7,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,1278,702.8718336739572,12.450469305000297
8,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,1753,715.8237713701806,16.417945232999045
9,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,823,570.5198506556322,8.35871834199861
10,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,False,,,18.32084562000091
11,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,False,,,18.668587660999037
12,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,606,623.8262236966189,6.266774962001364
13,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,1164,478.5592869224161,10.542779556999449
14,14.0,2.5,35.5,43.0,45.8530260724415,3.0,0.3,True,974,574.7093359535887,9.586681954999221
