,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance
0,45.44498870000001,17.55444,42.7483213,5.1311143999999995,12.712632852003482,4.0,0.3,True,11,11.99937008960961
1,42.65943239999999,30.3311058,23.965557099999998,46.2477628,24.552004883259507,4.0,0.3,True,874,48.02631974045419
2,7.503888999999999,21.2199971,39.31165610000001,43.204431400000004,38.6658686618943,4.0,0.3,True,471,58.903349783262925
3,23.876667500000003,36.314433500000014,23.9433349,48.71442879999999,12.400174514185046,4.0,0.3,True,963,30.308885587636944
4,1.6461109999999999,8.061113,37.157209800000004,28.3722181,40.90940146673632,4.0,0.3,True,166,45.99018638590184
5,23.787778600000003,3.4255547,45.6005441,6.465555199999999,22.02358603402249,4.0,0.3,True,96,41.65597976957103
6,23.965557099999998,46.2477628,23.9433349,48.71442879999999,2.466766097895952,4.0,0.3,True,36,12.051528033951195
7,12.894999299999997,33.8133267,37.0905432,14.2611115,31.108093220960015,4.0,0.3,True,327,59.43795693911864
8,12.717221600000002,47.3244336,23.9433349,48.71442879999999,11.311839217406684,4.0,0.3,True,57,17.573463014268818
9,36.557209799999995,42.2166577,40.000545,4.1600003,38.21211496057937,4.0,0.3,True,134,44.03551335009312
10,48.5616536,19.013331899999997,39.31165610000001,43.204431400000004,25.899261548718076,4.0,0.3,False,,
11,1.2461110999999998,42.57221319999999,45.6005441,6.465555199999999,57.19271351038043,4.0,0.3,True,641,94.86328504271894
12,23.876667500000003,36.314433500000014,6.748333800000001,44.531101,18.997195586299355,4.0,0.3,True,80,26.593624299185034
13,23.832222999999995,8.425553200000001,42.65943239999999,30.3311058,28.884546880690635,4.0,0.3,True,88,44.34174068034219
14,42.7483213,5.1311143999999995,48.717209100000005,7.924446999999999,6.590169086086612,4.0,0.3,True,254,27.062078789256695
15,23.965556299999996,15.8033285,23.854445300000002,38.781099499999996,22.97803964185722,4.0,0.3,True,218,47.53512118803526
16,48.5616536,19.013331899999997,23.810000900000002,33.78110100000001,28.822409954275724,4.0,0.3,True,107,62.84708108254219
