,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,306,462.3464250876061,2.8584666839960846
1,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,415,408.73164912894566,4.360146137994889
2,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,416,418.3931181402956,4.113301272998797
3,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,292,389.239922094261,2.8751899160051835
4,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,234,368.5569788003083,2.472818575995916
5,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,400,414.58826723905133,4.035846848004439
6,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,274,374.2166521317959,2.8061725349980406
7,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,348,410.6753638195513,3.279141716004233
8,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,1591,488.7825447823551,16.054959613000392
9,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,238,396.1136720215246,2.3268151500014937
10,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,1314,413.77365214486565,13.436979730999155
11,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,202,308.1244668091746,2.3784429500010447
12,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,657,579.5650813942809,6.639702728003613
13,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,403,566.9645729990292,4.433900091004034
14,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,304,416.1037805566104,3.2105283370037796
