,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,815,567.2697298341199,7.143228428001748
1,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,18.830927492002957
2,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,406,583.5068025135167,4.193345871004567
3,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,630,449.43883088934075,5.917803120006283
4,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,19.069540165000944
5,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,27.261362999000994
6,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,677,567.2109210649545,6.609369527999661
7,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,785,410.40795311535857,7.784383145000902
8,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1177,906.456292874318,10.583172311999078
9,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,888,511.64325679474774,8.31663619200117
10,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,642,560.1338937691603,6.053164720993664
11,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,663,538.0924393838101,5.9865019639983075
12,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,18.11973026800115
13,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,31.70628130700061
14,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1518,431.62465358340177,14.142579503000889
