,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1108,592.9974361266214,10.351921884001058
1,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1598,567.6589871453931,15.920686063000176
2,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1973,472.1042631391366,18.55144473400287
3,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1125,536.7774236794011,9.918636164002237
4,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,667,420.72389725341026,5.830881613001111
5,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,837,483.4141531108169,7.32238081000105
6,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1311,443.67022766030226,12.554102808993775
7,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1100,571.9432263185182,10.306103023001924
8,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1460,598.418288517444,13.241039275999356
9,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,761,451.666863324511,6.782889982998313
10,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,878,463.49932434628715,8.408094979000452
11,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,1232,613.2412619255239,13.004402862999996
12,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,True,610,401.65803444355004,5.485890565003501
13,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,17.656513424997684
14,46.0,14.5,35.5,43.0,30.37268509697488,3.0,0.3,False,,,25.488964235999447
