,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,12,117.094454242199,0.23684289200173225
1,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,1198,34.25921151770222,11.308171188997221
2,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,316,96.58925439703484,2.0089231860038126
3,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,28,16.07352836697148,0.42361153500678483
4,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,8,22.336547954037762,0.2065907829964999
5,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,False,,,17.46044628499658
6,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,118,52.54615426427658,1.076314108002407
7,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,8,36.635019011367206,0.26281002699397504
8,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,180,180.17295293346768,1.8359491299997899
9,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,555,549.9877540434635,4.9261911639987375
10,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,26,57.3727073852698,0.33003806399938185
11,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,1000,113.00373220428678,8.085577559002559
12,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,427,101.99045388323601,3.7438323679962195
13,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,1017,90.50478701564484,9.309732415997132
14,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,16,143.7443736164194,0.303850700998737
