,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1655,569.9914507920821,15.399213725002483
1,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,35.409055526000884
2,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1029,523.8648527499752,8.854123396002251
3,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,20.55421543599732
4,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,682,1019.7612710664166,6.914088023000659
5,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,471,510.430223966408,3.862299645999883
6,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,27.386489327000163
7,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1318,618.2177013972902,10.740557066998008
8,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,384,676.7674096618346,3.802415015998122
9,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,680,578.6398131984173,6.931980375000421
10,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,992,712.9964129097715,7.328652118001628
11,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1521,868.2433032316102,12.901267482997355
12,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,409,557.3905386929544,4.183686897998996
13,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,18.373871300002065
14,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,19.767710193998937
