,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,326,289.291584169474,3.0722653129996615
1,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,175,294.1277173839751,1.7997116810001899
2,14.0,2.5,35.0,2.5,21.0,3.0,0.3,False,,,19.24585210100122
3,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,282,214.06943994089505,2.7401989300014975
4,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,1157,298.8014219673742,11.005251210001006
5,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,65,202.09780854134914,0.757171699002356
6,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,1861,456.2290632921557,19.700269585999195
7,14.0,2.5,35.0,2.5,21.0,3.0,0.3,False,,,20.898282513000595
8,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,819,255.6203255816772,8.3188414690012
9,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,1157,275.7384941255958,9.554337436002243
10,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,904,232.1829688847866,9.04779878699992
11,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,71,243.7959922410671,0.8022057020025386
12,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,532,208.4861590182839,3.9340788519984926
13,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,177,406.22494703682526,1.6099538230009784
14,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,362,183.06994418031897,2.845201353000448
