,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,567,305.28069080920864,6.312436410000373
1,14.0,2.5,35.0,2.5,21.0,3.0,0.3,False,,,20.013639284999954
2,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,30,247.3199632253035,0.41646071300056065
3,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,38,296.19626922211444,0.5232381400019221
4,14.0,2.5,35.0,2.5,21.0,3.0,0.3,False,,,16.781857055997534
5,14.0,2.5,35.0,2.5,21.0,3.0,0.3,False,,,19.15883601099995
6,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,430,319.92673297627454,3.782112060001964
7,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,153,326.1584168680523,1.6177267620005296
8,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,111,317.9592663358556,1.2255071969993878
9,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,546,213.1927225474192,4.556038872997306
10,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,50,321.46836976824613,0.6289508320005552
11,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,27,302.2754808006003,0.46222661399951903
12,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,223,291.47661280294386,2.468630312996538
13,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,26,277.13396675387804,0.4120140469967737
14,14.0,2.5,35.0,2.5,21.0,3.0,0.3,True,1747,198.63064167359363,17.677030715
