,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,740,350.79646731123864,7.728538686998945
1,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,756,298.5566588104642,7.498818766998738
2,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,605,414.69724089011027,6.114956606998021
3,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,False,,,29.75074709999899
4,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,False,,,32.859087062999606
5,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,1274,499.97040057978745,12.484034987999621
6,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,622,478.2268786723125,6.731460784001683
7,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,304,404.2803063434024,3.348796943002526
8,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,621,349.54917161710097,6.186881502002507
9,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,715,456.5376786900167,6.909357002998149
10,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,1159,350.62407871860876,11.232293586999731
11,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,383,478.9999638151961,4.400051616001292
12,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,849,523.6679355344156,8.707202215999132
13,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,638,315.7474847129703,6.206900979999773
14,14.0,2.5,43.0,20.5,34.132096331752024,3.0,0.3,True,490,333.44705662365857,4.737396349999472
