,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,427,475.58757105134276,4.43359395600055
1,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,348,457.60956188123146,3.7755142739988514
2,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,240,398.3406089675325,2.650025252998603
3,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,209,466.06214137016616,2.297296169999754
4,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,313,438.00156184264955,3.4694170110014966
5,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,417,429.3866845607056,4.41767765899931
6,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,212,541.3201976386878,2.148352034000709
7,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,231,363.343259229417,2.4190668199989886
8,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,332,376.1479812877378,3.567853198001103
9,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,655,455.32906832878916,6.058954127998732
10,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,251,429.04847177818084,2.7277212439985306
11,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,847,425.64922579913787,8.62916410500111
12,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,766,470.28287778826086,7.696323380998365
13,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,335,385.5797905269076,3.539485961002356
14,47.0,2.5,22.0,20.5,30.805843601498726,3.0,0.3,True,248,439.27861778485055,2.6333010089983873
