,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance
0,42.7483213,5.1311143999999995,40.000545,4.1600003,2.9143330609352955,2.0,0.1,True,74,8.945201664191268
1,6.748333800000001,44.531101,44.911655300000014,45.5099863,38.17587358978075,2.0,0.1,True,521,57.734702255758535
2,7.148333600000001,10.0200008,23.987778499999997,13.336662500000001,17.162958642739394,2.0,0.1,True,425,24.31821229902231
3,1.2461110999999998,42.57221319999999,45.44498870000001,17.55444,50.78808676241329,2.0,0.1,True,560,55.39836775665631
4,9.778334300000001,32.3544348,23.8544452,5.9588871999999995,29.9142412769063,2.0,0.1,True,754,55.81666342565757
5,7.148333600000001,10.0200008,37.2460987,3.1722266,30.86693174756706,2.0,0.1,True,1055,76.58008637315777
6,45.6005441,6.465555199999999,23.876667500000003,36.314433500000014,36.91723649327289,2.0,0.1,True,516,52.3276063866437
7,37.0905432,14.2611115,37.157209800000004,28.3722181,14.111264079171615,2.0,0.1,True,204,23.253525758514147
8,23.965556299999996,15.8033285,23.9433349,48.71442879999999,32.911107801884725,2.0,0.1,False,,
9,23.8766673,27.269991299999997,1.2461110999999998,42.57221319999999,27.318493168514948,2.0,0.1,False,,
10,39.9116561,29.359991799999996,23.965557099999998,46.2477628,23.226598603029288,2.0,0.1,True,728,37.77072932245187
11,23.787778600000003,3.4255547,39.9116561,29.359991799999996,30.538082017848836,2.0,0.1,True,469,42.81697215991032
12,23.9211119,10.803329999999999,39.31165610000001,43.204431400000004,35.87060387985176,2.0,0.1,True,320,44.19572384769593
13,2.0016664000000004,19.2611093,48.717209100000005,7.924446999999999,48.07142437935208,2.0,0.1,True,975,62.875877642361374
14,23.854445300000002,38.781099499999996,37.2460987,3.1722266,38.043767032118225,2.0,0.1,True,908,53.63800310590929
15,23.876667500000003,36.314433500000014,48.628320300000006,33.124438500000004,24.95636961642805,2.0,0.1,True,350,36.01167766393603
16,23.854445300000002,38.781099499999996,23.832222899999998,22.2699928,16.5111216546256,2.0,0.1,True,268,33.687298767970454
17,42.05943239999999,44.1755455,12.717221600000002,47.3244336,29.51069011219422,2.0,0.1,True,667,63.356441135517464
18,23.9433349,48.71442879999999,7.503888999999999,21.2199971,32.03434338339076,2.0,0.1,True,439,42.69188359749294
19,42.05943239999999,44.1755455,39.31165610000001,43.204431400000004,2.9143330609352804,2.0,0.1,True,5,5.66728880901964
20,23.9211119,10.803329999999999,23.987778499999997,13.336662500000001,2.5342095397010524,2.0,0.1,True,20,9.553819653335886
21,23.898890499999997,43.71443030000001,7.503888999999999,21.2199971,27.83515042485427,2.0,0.1,True,705,38.84298738241932
22,45.44498870000001,17.55444,37.2460987,3.1722266,16.555055406589243,2.0,0.1,True,450,40.986102587245455
23,23.854445300000002,38.781099499999996,48.717209100000005,7.924446999999999,39.62688515743253,2.0,0.1,True,848,66.14508835063937
24,23.898890499999997,43.71443030000001,13.472776900000001,24.013329700000003,22.28984543803356,2.0,0.1,True,203,27.422239316811492
25,42.7483213,5.1311143999999995,1.2461110999999998,42.57221319999999,55.8951637517625,2.0,0.1,True,1050,73.5047011035511
26,4.0005575,43.559986900000006,23.8544452,5.9588871999999995,42.520813203107394,2.0,0.1,False,,
27,42.592765799999995,16.219999299999998,23.965556299999996,15.8033285,18.631869157775416,2.0,0.1,True,495,31.005706042915556
