,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,sample_options,finished,iter_count,final_distance
0,48.717209100000005,7.924446999999999,23.898890499999997,43.71443030000001,43.553092229431726,3.0,0.5,10,True,1358,610.5607130597784
1,45.44498870000001,17.55444,37.2460987,3.1722266,16.555055406589243,3.0,0.5,10,True,90,138.14481490456862
2,4.0005575,43.559986900000006,23.854445300000002,38.781099499999996,20.420935961822803,3.0,0.5,10,True,59,244.45937140207067
3,42.05943239999999,44.1755455,23.876667500000003,36.314433500000014,19.80934176809556,3.0,0.5,10,True,44,110.75384497215626
4,4.756112699999999,20.248883,40.000545,4.1600003,38.74302717501102,3.0,0.5,10,True,206,437.41714280239927
5,39.9116561,29.359991799999996,12.894999299999997,33.8133267,27.381233288158235,3.0,0.5,10,True,181,242.989377603217
6,9.600556600000003,45.8655417,23.832222999999995,8.425553200000001,40.05362739379569,3.0,0.5,10,False,,
7,6.748333800000001,44.531101,23.8544452,5.9588871999999995,42.19519788627754,3.0,0.5,10,True,320,493.11336128469134
8,23.854445300000002,38.781099499999996,23.832222899999998,22.2699928,16.5111216546256,3.0,0.5,10,True,261,268.080050366828
9,1.2461110999999998,42.57221319999999,48.02832029999999,46.96887810000001,46.988357705664235,3.0,0.5,10,True,702,615.3860323916364
10,45.6005441,6.465555199999999,10.356111899999998,22.554437899999996,38.74302708404129,3.0,0.5,10,True,420,464.1915300636366
11,7.503888999999999,21.2199971,23.787778600000003,3.4255547,24.120680770490413,3.0,0.5,10,True,924,188.83690962602202
12,23.8544452,5.9588871999999995,4.0005575,43.559986900000006,42.520813203107394,3.0,0.5,10,True,975,634.5119485184508
13,7.503888999999999,21.2199971,13.117221400000002,12.813333399999998,10.108486296067653,3.0,0.5,10,True,14,44.28945627262975
14,23.787778600000003,3.4255547,9.600556600000003,45.8655417,44.74851689874708,3.0,0.5,10,True,1177,774.8636347001194
15,23.965557099999998,46.2477628,48.5616536,19.013331899999997,36.69716868484798,3.0,0.5,10,False,,
16,1.2461110999999998,42.57221319999999,7.503888999999999,21.2199971,22.25032396678366,3.0,0.5,10,False,,
17,4.0005575,43.559986900000006,45.6005441,6.465555199999999,55.736484893345626,3.0,0.5,10,True,567,640.530477872832
18,42.05943239999999,44.1755455,23.965556299999996,15.8033285,33.65072138628294,3.0,0.5,10,True,149,329.6190430420209
19,6.748333800000001,44.531101,42.7483213,5.1311143999999995,53.370010718383185,3.0,0.5,10,True,713,588.1531597469739
20,1.4238888,29.0611063,23.965556299999996,15.8033285,26.151394721404994,3.0,0.5,10,True,197,321.7815143051539
21,1.6461109999999999,8.061113,23.832222999999995,8.425553200000001,22.189105036840033,3.0,0.5,10,True,289,338.33031636544666
22,23.876667500000003,36.314433500000014,10.356111899999998,22.554437899999996,19.29100574476902,3.0,0.5,10,True,346,191.84973128327314
23,10.0005564,11.3544415,37.2460987,3.1722266,28.447639900189806,3.0,0.5,10,True,523,463.3586598520554
24,1.6461109999999999,8.061113,23.854445300000002,38.781099499999996,37.90682897501107,3.0,0.5,10,True,290,383.1848974965513
