,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,26,64.96979670200606,0.45841074099735124
1,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,33,153.55957479099246,0.5533592069987208
2,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,45,108.9141727586271,0.6555627229972742
3,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,44,98.65040874187463,0.6122621079994133
4,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,45,107.23528524009711,0.6503261510006269
5,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,28,110.18147342195283,0.4770050639999681
6,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,97,89.42517294359749,1.1457950639960472
7,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,39,109.80936679641957,0.6633882070018444
8,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,492,138.50454257126657,4.9963180419945274
9,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,42,160.63789400077178,0.6359615319961449
10,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,27,106.47454331052762,0.47784554499958176
11,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,38,79.41430126568491,0.5015435820023413
12,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,53,128.13257338720382,0.7078256559980218
13,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,8,81.39199216535394,0.24421496599825332
14,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,29,72.86672283344355,0.4177341249960591
