,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,37,100.10518098399606,0.5554717979975976
1,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,19,85.66047563783187,0.39582453400362283
2,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,79,155.16113405573503,0.9484010900050635
3,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,50,39.238871726832116,0.6466820880013984
4,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,12,110.44773608127744,0.29157541900349315
5,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,33,104.32764494086922,0.5783025220007403
6,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,8,62.91620475091593,0.293198471001233
7,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,29,58.58159606110695,0.4538934980009799
8,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,45,145.86942531832466,0.6525874159997329
9,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,14,36.617983003593956,0.29512381400127197
10,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,27,102.22777217601663,0.4505065880002803
11,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,23,71.58659323353409,0.3881989489964326
12,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,3,52.78012494881114,0.2011358840027242
13,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,45,63.96310666828451,0.6981753289946937
14,46.0,14.5,43.0,20.5,6.708203932499369,3.0,0.3,True,8,74.43812469704956,0.22863190399948508
