,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance
0,42.7483213,5.1311143999999995,42.65943239999999,30.3311058,25.200148170132202,2.5,0.5,True,358,43.299778035701266
1,23.810000900000002,33.78110100000001,23.832222899999998,22.2699928,11.511129649577898,2.5,0.5,True,125,25.992988240620107
2,44.911655300000014,45.5099863,23.987778499999997,13.336662500000001,38.37878821277745,2.5,0.5,True,206,50.61671566307959
3,23.832222999999995,8.425553200000001,39.31165610000001,43.204431400000004,38.06813914479944,2.5,0.5,True,231,52.92439832861925
4,37.0905432,14.2611115,7.503888999999999,21.2199971,30.394015785089422,2.5,0.5,True,150,34.49400330597154
5,37.157209800000004,28.3722181,7.148333600000001,10.0200008,35.17579466925155,2.5,0.5,True,293,46.72491888386066
6,23.9433349,48.71442879999999,48.628320300000006,33.124438500000004,29.195826786585563,2.5,0.5,False,,
7,6.748333800000001,44.531101,9.600556600000003,45.8655417,3.148953299535632,2.5,0.5,True,15,10.037758671169806
8,23.854445300000002,38.781099499999996,37.2460987,3.1722266,38.043767032118225,2.5,0.5,True,174,57.99809016215429
9,40.000545,4.1600003,23.8766673,27.269991299999997,28.178912613950136,2.5,0.5,True,326,39.212029882276184
10,37.0905432,14.2611115,23.876667500000003,36.314433500000014,25.709055257841253,2.5,0.5,True,256,39.01180267407054
11,23.987778499999997,13.336662500000001,23.965556299999996,15.8033285,2.466766097895954,2.5,0.5,True,27,9.439320964308589
12,23.8766673,27.269991299999997,10.356111899999998,22.554437899999996,14.319282879834478,2.5,0.5,True,157,21.380800566596285
13,23.8544452,5.9588871999999995,23.898890499999997,43.71443030000001,37.75556926018532,2.5,0.5,True,237,54.729934272050066
14,48.628320300000006,33.124438500000004,13.472776900000001,24.013329700000003,36.317000637645194,2.5,0.5,False,,
15,48.717209100000005,7.924446999999999,23.9433349,48.71442879999999,47.72386675576232,2.5,0.5,False,,
16,7.148333600000001,10.0200008,48.717209100000005,7.924446999999999,41.62166210116068,2.5,0.5,False,,
17,42.05943239999999,44.1755455,23.965556299999996,15.8033285,33.65072138628294,2.5,0.5,True,133,35.01657287848174
18,45.6005441,6.465555199999999,23.898889600000008,24.8033253,28.41189223332061,2.5,0.5,True,926,75.21429701877643
19,36.557209799999995,42.2166577,1.6461109999999999,8.061113,48.84041413805845,2.5,0.5,True,504,62.9438782145728
20,42.7483213,5.1311143999999995,4.0005575,43.559986900000006,54.57258873392252,2.5,0.5,False,,
21,48.5616536,19.013331899999997,13.117221400000002,12.813333399999998,35.982603510313126,2.5,0.5,True,222,52.12543121981617
22,23.898890499999997,43.71443030000001,9.600556600000003,45.8655417,14.459240387070787,2.5,0.5,True,118,20.926683328698534
23,4.178335199999999,30.04888,42.05943239999999,44.1755455,40.42944722878038,2.5,0.5,True,1028,56.73903560542858
24,37.2460987,3.1722266,45.44498870000001,17.55444,16.555055406589243,2.5,0.5,True,80,20.988416116391342
