,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,25.44494859399856
1,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1199,495.6055154814625,11.390248835996317
2,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,17.640823235000425
3,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1239,658.3183977522744,12.988001680001616
4,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,32.646133140005986
5,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1576,471.9845507563079,14.858946419000858
6,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,444,495.01500638878036,4.232264800994017
7,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,619,555.1360174308222,5.873356541000248
8,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,18.450415013001475
9,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,17.919187366002006
10,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1125,654.7844978830371,10.530127811995044
11,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,17.069934026003466
12,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,18.595637977996375
13,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1593,563.6524284844661,15.67329650800093
14,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1293,547.7739777381912,12.441583701998752
