,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,336,358.92955592497975,3.404139671001758
1,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,417,473.544472899188,4.237008160002006
2,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,726,356.7720224434548,6.561542185001599
3,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,False,,,41.564784524998686
4,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,582,585.0174450201536,4.010135709999304
5,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,191,345.2795908251477,2.1692548479986726
6,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,205,356.04133396635245,2.1227037160060718
7,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,241,515.5361973798521,2.5388438109948765
8,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,539,401.59591614402694,5.371352374997514
9,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,449,498.8662539918198,4.4691609110013815
10,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,274,370.87398133902786,2.8878193470009137
11,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,252,381.4668125978398,2.2211788420027005
12,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,253,450.26518276213676,2.641200491001655
13,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,835,426.131505288188,8.542610122000042
14,46.0,14.5,22.0,20.5,24.73863375370596,3.0,0.3,True,576,344.71877750508537,6.047198672000377
