,start_x,start_y,end_x,end_y,euclidian_distance,max_edge_len,goal_rate,finished,iter_count,final_distance,time
0,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,30.770154348996584
1,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,40.56778223300353
2,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,259,505.5353380681757,2.9918004530045437
3,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,664,557.6744328649645,7.574191618994519
4,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,22.633727112995984
5,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,373,635.9753753385977,3.7949204860051395
6,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,22.976537653004925
7,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,249,690.3964312361918,1.9427159830011078
8,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1174,650.6078807138312,9.420401985000353
9,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,20.522602378005104
10,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,1694,493.41892283338467,15.490588054999535
11,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,18.13598255100078
12,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,524,732.6303081840052,4.455236227004207
13,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,False,,,29.15148177399533
14,47.0,2.5,35.5,43.0,42.101068870041765,3.0,0.3,True,364,1152.277849222559,2.677826085004199
